code,sequence,operationType,tradeType,version,primaryOperationId,primaryOperationCode,primaryOperationSequence,isTrading,isServices,isGeneration,businessUnitDescription,isActive,partyId,partyCNPJ,partyName,partyAlias,partyAgentAcronym,partyAgentCode,partyProfileCode,partyProfileDescription,counterpartyId,counterpartyCNPJ,counterpartyName,counterpartyAlias,counterpartyAgentAcronym,counterpartyAgentCode,counterpartyProfileCode,counterpartyProfileDescription,counterPartyIsGroupCompany,userOperatorName,submarketDescription,energySourceDescription,priceTypeDescription,startDate,endDate,contractedVolumeMwm,contractedVolumeMwh,seasonalityVolumeMwh,seasonalityVolumeMwm,finalVolumeMwh,finalVolumeMwm,basePrice,price,nominalPrice,mtm,retusd,classifications,userCreatedName,createdAt,userModifiedName,modifiedAt,userDeletedName,deletedAt,userBackofficeName,userCommercialName,origin,bbceCode,hasFlexibility,isFlexibilityLoadCurve,isFlexibilityByPeriod,flexibilityPercentageBottom,flexibilityPercentageTop,hasSeasonality,isSeasonalityByPeriod,seasonalityPercentageBottom,seasonalityPercentageTop,hasModulation,isModulationLoadCurve,hasDefaultFinancialFlow,hasReadjustment,reajustmentIndex,readjustmentBaseDate,readjustmentFirstDate,hasGuarantee,guaranteeValue,guaranteeDueDate,guaranteeTypes,hasRepresentativeFactor,representativeFactorPercent,losses,cceeContractCode,needApportionment,spread,floor,ceiling,billingStatus,aprovalStatusId,aprovalStatusDescription,year,month,startDay,endDay,id,operationTypeId,_Link,priceVariableTypeId,priceVariableIndex,isDraft,userOperatorCouterPartyName,portfolios,consentingIntervenerCompanyName,proposalCode,proposalId,basePriceWithReadjustment,parentOperationId,availableToUpdateApportionment,isDistribuition,partyTypeId,counterpartyTypeId,codeCcee,draftCreatedDate,observations,counterpartyIsAgentInMigration,partyIsAgentInMigration,isRetail,modulationFormTypeId,maxFlexVolumeMwm,minFlexVolumeMwm,maxFlexVolumeMwh,minFlexVolumeMwh,mesAno,resultado
VI5085-19,1,Venda,Venda,2020-05-06T19:40:14.9816333,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,,SAFIRA COM,2473,2510,SAFIRA COM I5,8228,07.871.069/0001-30,ARMAZENS GERAIS MORRO DA PEDRA LTDA,ARMAZEM MORRO DA PEDRA,ARMAZEM MORRO DA PEDRA,69709,83825,ARMAZEM MORRO DA PEDRA,False,Marcos Barbosa,Norte,Incentivada 50%,Fixo,2019-04-01T00:00:00,2023-12-31T00:00:00,0.12991532,96.657,,,106.323,0.14290726,270.0,270.0,28707.21,23290.05,35.0,VAREJO,Marcos Barbosa,2019-01-15T09:46:08,Cintia Figueiredo,2020-03-04T11:01:11.9181791,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2019-01-01T00:00:00,2020-01-01T00:00:00,False,,,,False,100.0,,1279434-ARMAZEM MORRO DA PEDRA,Não,,,,Autorizado,3,Aprovada editada,2019,5,1,31,495bdbf5-a799-46ac-9bab-cebc69c9bac9,2,operations/495bdbf5-a799-46ac-9bab-cebc69c9bac9,,,,,,,,,,,,,,,,,,,,,,0.142906852,0.116923788,106.3227,86.9913,2019-05-01,2146.585938217742
VI5232-19,1,Venda,Venda,2020-05-11T18:08:51.4364849,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,,SAFIRA COM,2473,2510,SAFIRA COM I5,1587,56.990.526/0001-10,MARTINREA HONSEL BRASIL FUNDICAO E COMERCIO DE PECAS EM ALUMINIO LTDA.,MARTINREA HONSEL BRASI,MARTINREA,1565,85699,MARTINREA CL 514,False,Geovane Mancini,Sudeste,Incentivada 50%,Fixo,2019-04-01T00:00:00,2024-12-31T00:00:00,2.0,1488.0,,,1428.604992,1.920168,249.0,249.0,355722.65,162618.11,35.0,OPERAÇÕES_ESTRUTURADAS,Geovane Mancini,2019-05-03T14:35:04,,2019-07-30T11:43:41,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2019-05-01T03:00:00,2020-01-01T02:00:00,False,,,,False,100.0,0.0,1289326-MARTINREA,Não,,,,Autorizado,3,Aprovada editada,2019,5,1,31,e007d295-f33a-49e4-9b87-828eaa980514,2,operations/e007d295-f33a-49e4-9b87-828eaa980514,,,,,,,,,,,,,,,,,,,,,,2.2,1.8,1636.8,1339.2,2019-05-01,-6040.6806751199965
VI5232-19,1,Venda,Venda,2020-05-11T18:08:51.4364849,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,,SAFIRA COM,2473,2510,SAFIRA COM I5,1587,56.990.526/0001-10,MARTINREA HONSEL BRASIL FUNDICAO E COMERCIO DE PECAS EM ALUMINIO LTDA.,MARTINREA HONSEL BRASI,MARTINREA,1565,85699,MARTINREA CL 514,False,Geovane Mancini,Sudeste,Incentivada 50%,Fixo,2019-04-01T00:00:00,2024-12-31T00:00:00,2.0,1440.0,,,1434.47328,1.992324,249.0,249.0,357183.78,98390.52,35.0,OPERAÇÕES_ESTRUTURADAS,Geovane Mancini,2019-05-03T14:35:04,,2019-07-30T11:43:41,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2019-05-01T03:00:00,2020-01-01T02:00:00,False,,,,False,100.0,0.0,1289326-MARTINREA,Não,,,,Autorizado,3,Aprovada editada,2019,4,1,30,e007d295-f33a-49e4-9b87-828eaa980514,2,operations/e007d295-f33a-49e4-9b87-828eaa980514,,,,,,,,,,,,,,,,,,,,,,2.2,1.8,1584.0,1296.0,2019-04-01,-239.54316652000287
VI5085-19,1,Venda,Venda,2020-05-06T19:40:14.9816333,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,,SAFIRA COM,2473,2510,SAFIRA COM I5,8228,07.871.069/0001-30,ARMAZENS GERAIS MORRO DA PEDRA LTDA,ARMAZEM MORRO DA PEDRA,ARMAZEM MORRO DA PEDRA,69709,83825,ARMAZEM MORRO DA PEDRA,False,Marcos Barbosa,Norte,Incentivada 50%,Fixo,2019-04-01T00:00:00,2023-12-31T00:00:00,0.27815833,200.274,,,220.301,0.30597361,270.0,270.0,59481.27,50151.52,35.0,VAREJO,Marcos Barbosa,2019-01-15T09:46:08,Cintia Figueiredo,2020-03-04T11:01:11.9181791,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2019-01-01T00:00:00,2020-01-01T00:00:00,False,,,,False,100.0,,1279434-ARMAZEM MORRO DA PEDRA,Não,,,,Autorizado,3,Aprovada editada,2019,4,1,30,495bdbf5-a799-46ac-9bab-cebc69c9bac9,2,operations/495bdbf5-a799-46ac-9bab-cebc69c9bac9,,,,,,,,,,,,,,,,,,,,,,0.305974163,0.250342497,220.3014,180.2466,2019-04-01,4382.808814999997
VI5048-19,1,Venda,Venda,2020-05-07T15:15:25.7511213,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,,SAFIRA COM,2473,2510,SAFIRA COM I5,8192,96.283.452/0003-69,TERRAR INDUSTRIA E COMERCIO LTDA,TERRAR,TERRAR,69734,83887,TERRAR,False,Geovane Mancini,Sudeste,Incentivada 50%,Fixo,2019-05-01T00:00:00,2023-12-31T00:00:00,1.32,950.4,,,855.36,1.188,255.0,261.08,223317.39,35505.99,35.0,VAREJO,Geovane Mancini,2018-10-25T11:18:59,Cintia Figueiredo,2020-02-05T07:30:30.420042,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2018-10-01T00:00:00,2019-05-01T00:00:00,False,,,,False,100.0,,1296678-TERRAR,Não,,,,Autorizado,3,Aprovada editada,2019,9,1,30,98bf9e11-790a-43bd-b6ec-870d22c4ae5c,2,operations/98bf9e11-790a-43bd-b6ec-870d22c4ae5c,,,,,,,,,,,,,,,,,,,,,,1.4520000000000002,1.1880000000000002,1045.44,855.36,2019-09-01,1588.5843600000023
VI5085-19,1,Venda,Venda,2020-05-06T19:40:14.9816333,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,,SAFIRA COM,2473,2510,SAFIRA COM I5,8228,07.871.069/0001-30,ARMAZENS GERAIS MORRO DA PEDRA LTDA,ARMAZEM MORRO DA PEDRA,ARMAZEM MORRO DA PEDRA,69709,83825,ARMAZEM MORRO DA PEDRA,False,Marcos Barbosa,Norte,Incentivada 50%,Fixo,2019-04-01T00:00:00,2023-12-31T00:00:00,0.02558333,18.42,,,20.262,0.02814167,270.0,270.0,5470.74,1043.09,35.0,VAREJO,Marcos Barbosa,2019-01-15T09:46:08,Cintia Figueiredo,2020-03-04T11:01:11.9181791,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2019-01-01T00:00:00,2020-01-01T00:00:00,False,,,,False,100.0,,1279434-ARMAZEM MORRO DA PEDRA,Não,,,,Autorizado,3,Aprovada editada,2019,9,1,30,495bdbf5-a799-46ac-9bab-cebc69c9bac9,2,operations/495bdbf5-a799-46ac-9bab-cebc69c9bac9,,,,,,,,,,,,,,,,,,,,,,0.028141663,0.023024997000000002,20.262000000000004,16.578000000000003,2019-09-01,7.942448166666666
VI5232-19,1,Venda,Venda,2020-05-11T18:08:51.4364849,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,,SAFIRA COM,2473,2510,SAFIRA COM I5,1587,56.990.526/0001-10,MARTINREA HONSEL BRASIL FUNDICAO E COMERCIO DE PECAS EM ALUMINIO LTDA.,MARTINREA HONSEL BRASI,MARTINREA,1565,85699,MARTINREA CL 514,False,Geovane Mancini,Sudeste,Incentivada 50%,Fixo,2019-04-01T00:00:00,2024-12-31T00:00:00,2.0,1440.0,,,1338.51888,1.859054,249.0,249.0,333291.23,39392.61,35.0,OPERAÇÕES_ESTRUTURADAS,Geovane Mancini,2019-05-03T14:35:04,,2019-07-30T11:43:41,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2019-05-01T03:00:00,2020-01-01T02:00:00,False,,,,False,100.0,0.0,1316691-MARTINREA CL 514,Não,,,,Autorizado,3,Aprovada editada,2019,9,1,30,e007d295-f33a-49e4-9b87-828eaa980514,2,operations/e007d295-f33a-49e4-9b87-828eaa980514,,,,,,,,,,,,,,,,,,,,,,2.2,1.8,1584.0,1296.0,2019-09-01,2305.1337745800015
VI5048-19,1,Venda,Venda,2020-05-07T15:15:25.7511213,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,,SAFIRA COM,2473,2510,SAFIRA COM I5,8192,96.283.452/0003-69,TERRAR INDUSTRIA E COMERCIO LTDA,TERRAR,TERRAR,69734,83887,TERRAR,False,Geovane Mancini,Sudeste,Incentivada 50%,Fixo,2019-05-01T00:00:00,2023-12-31T00:00:00,1.32,982.08,,,1010.326704,1.357966,255.0,261.08,263776.17,-12942.29,35.0,VAREJO,Geovane Mancini,2018-10-25T11:18:59,Cintia Figueiredo,2020-02-05T07:30:30.420042,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2018-10-01T00:00:00,2019-05-01T00:00:00,False,,,,False,100.0,,1296678-TERRAR,Não,,,,Autorizado,3,Aprovada editada,2019,10,1,31,98bf9e11-790a-43bd-b6ec-870d22c4ae5c,2,operations/98bf9e11-790a-43bd-b6ec-870d22c4ae5c,,,,,,,,,,,,,,,,,,,,,,1.4520000000000002,1.1880000000000002,1080.288,883.872,2019-10-01,-3825.7438405799867
VI5085-19,1,Venda,Venda,2020-05-06T19:40:14.9816333,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,,SAFIRA COM,2473,2510,SAFIRA COM I5,8228,07.871.069/0001-30,ARMAZENS GERAIS MORRO DA PEDRA LTDA,ARMAZEM MORRO DA PEDRA,ARMAZEM MORRO DA PEDRA,69709,83825,ARMAZEM MORRO DA PEDRA,False,Marcos Barbosa,Norte,Incentivada 50%,Fixo,2019-04-01T00:00:00,2023-12-31T00:00:00,0.02350269,17.486,,,15.737,0.02115188,270.0,270.0,4248.99,-61.22,35.0,VAREJO,Marcos Barbosa,2019-01-15T09:46:08,Cintia Figueiredo,2020-03-04T11:01:11.9181791,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2019-01-01T00:00:00,2020-01-01T00:00:00,False,,,,False,100.0,,1279434-ARMAZEM MORRO DA PEDRA,Não,,,,Autorizado,3,Aprovada editada,2019,10,1,31,495bdbf5-a799-46ac-9bab-cebc69c9bac9,2,operations/495bdbf5-a799-46ac-9bab-cebc69c9bac9,,,,,,,,,,,,,,,,,,,,,,0.025852959,0.021152421,19.2346,15.737400000000001,2019-10-01,157.28121138709685
VI5232-19,1,Venda,Venda,2020-05-11T18:08:51.4364849,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,,SAFIRA COM,2473,2510,SAFIRA COM I5,1587,56.990.526/0001-10,MARTINREA HONSEL BRASIL FUNDICAO E COMERCIO DE PECAS EM ALUMINIO LTDA.,MARTINREA HONSEL BRASI,MARTINREA,1565,85699,MARTINREA CL 514,False,Geovane Mancini,Sudeste,Incentivada 50%,Fixo,2019-04-01T00:00:00,2024-12-31T00:00:00,2.0,1488.0,,,1560.351768,2.097247,249.0,249.0,388527.65,-38837.16,35.0,OPERAÇÕES_ESTRUTURADAS,Geovane Mancini,2019-05-03T14:35:04,,2019-07-30T11:43:41,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2019-05-01T03:00:00,2020-01-01T02:00:00,False,,,,False,100.0,0.0,1316691-MARTINREA CL 514,Não,,,,Autorizado,3,Aprovada editada,2019,10,1,31,e007d295-f33a-49e4-9b87-828eaa980514,2,operations/e007d295-f33a-49e4-9b87-828eaa980514,,,,,,,,,,,,,,,,,,,,,,2.2,1.8,1636.8,1339.2,2019-10-01,-10233.460322609997
VI5048-19,1,Venda,Venda,2020-05-07T15:15:25.7511213,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,,SAFIRA COM,2473,2510,SAFIRA COM I5,8192,96.283.452/0003-69,TERRAR INDUSTRIA E COMERCIO LTDA,TERRAR,TERRAR,69734,83887,TERRAR,False,Geovane Mancini,Sudeste,Incentivada 50%,Fixo,2019-05-01T00:00:00,2023-12-31T00:00:00,1.32,950.4,,,867.75408,1.205214,255.0,261.08,226553.21,-48767.78,35.0,VAREJO,Geovane Mancini,2018-10-25T11:18:59,Cintia Figueiredo,2020-02-05T07:30:30.420042,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2018-10-01T00:00:00,2019-05-01T00:00:00,False,,,,False,100.0,,1296678,Não,,,,Autorizado,3,Aprovada editada,2019,11,1,30,98bf9e11-790a-43bd-b6ec-870d22c4ae5c,2,operations/98bf9e11-790a-43bd-b6ec-870d22c4ae5c,,,,,,,,,,,,,,,,,,,,,,1.4520000000000002,1.1880000000000002,1045.44,855.36,2019-11-01,17255.75986637999
VI5085-19,1,Venda,Venda,2020-05-06T19:40:14.9816333,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,,SAFIRA COM,2473,2510,SAFIRA COM I5,8228,07.871.069/0001-30,ARMAZENS GERAIS MORRO DA PEDRA LTDA,ARMAZEM MORRO DA PEDRA,ARMAZEM MORRO DA PEDRA,69709,83825,ARMAZEM MORRO DA PEDRA,False,Marcos Barbosa,Norte,Incentivada 50%,Fixo,2019-04-01T00:00:00,2023-12-31T00:00:00,0.019725,14.202,,,15.62184,0.021697,270.0,270.0,4217.94,-738.6,35.0,VAREJO,Marcos Barbosa,2019-01-15T09:46:08,Cintia Figueiredo,2020-03-04T11:01:11.9181791,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2019-01-01T00:00:00,2020-01-01T00:00:00,False,,,,False,100.0,,1279434,Não,,,,Autorizado,3,Aprovada editada,2019,11,1,30,495bdbf5-a799-46ac-9bab-cebc69c9bac9,2,operations/495bdbf5-a799-46ac-9bab-cebc69c9bac9,,,,,,,,,,,,,,,,,,,,,,0.0216975,0.0177525,15.6222,12.7818,2019-11-01,-266.47916024000006
VI5232-19,1,Venda,Venda,2020-05-11T18:08:51.4364849,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,,SAFIRA COM,2473,2510,SAFIRA COM I5,1587,56.990.526/0001-10,MARTINREA HONSEL BRASIL FUNDICAO E COMERCIO DE PECAS EM ALUMINIO LTDA.,MARTINREA HONSEL BRASI,MARTINREA,1565,85699,MARTINREA CL 514,False,Geovane Mancini,Sudeste,Incentivada 50%,Fixo,2019-04-01T00:00:00,2024-12-31T00:00:00,2.0,1440.0,,,1346.37912,1.869971,249.0,249.0,335248.37,-91930.77,35.0,OPERAÇÕES_ESTRUTURADAS,Geovane Mancini,2019-05-03T14:35:04,,2019-07-30T11:43:41,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2019-05-01T03:00:00,2020-01-01T02:00:00,False,,,,False,100.0,0.0,1316691,Não,,,,Autorizado,3,Aprovada editada,2019,11,1,30,e007d295-f33a-49e4-9b87-828eaa980514,2,operations/e007d295-f33a-49e4-9b87-828eaa980514,,,,,,,,,,,,,,,,,,,,,,2.2,1.8,1584.0,1296.0,2019-11-01,20108.962745069995
VI5048-19,1,Venda,Venda,2020-05-07T15:15:25.7511213,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,,SAFIRA COM,2473,2510,SAFIRA COM I5,8192,96.283.452/0003-69,TERRAR INDUSTRIA E COMERCIO LTDA,TERRAR,TERRAR,69734,83887,TERRAR,False,Geovane Mancini,Sudeste,Incentivada 50%,Fixo,2019-05-01T00:00:00,2023-12-31T00:00:00,1.32,982.08,,,883.872,1.188,255.0,261.08,230761.3,-9033.17,35.0,VAREJO,Geovane Mancini,2018-10-25T11:18:59,Cintia Figueiredo,2020-02-05T07:30:30.420042,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2018-10-01T00:00:00,2019-05-01T00:00:00,False,,,,False,100.0,,1296678,Não,,,,Autorizado,3,Aprovada editada,2019,12,1,31,98bf9e11-790a-43bd-b6ec-870d22c4ae5c,2,operations/98bf9e11-790a-43bd-b6ec-870d22c4ae5c,,,,,,,,,,,,,,,,,,,,,,1.4520000000000002,1.1880000000000002,1080.288,883.872,2019-12-01,1772.2623600000002
VI5085-19,1,Venda,Venda,2020-05-06T19:40:14.9816333,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,,SAFIRA COM,2473,2510,SAFIRA COM I5,8228,07.871.069/0001-30,ARMAZENS GERAIS MORRO DA PEDRA LTDA,ARMAZEM MORRO DA PEDRA,ARMAZEM MORRO DA PEDRA,69709,83825,ARMAZEM MORRO DA PEDRA,False,Marcos Barbosa,Norte,Incentivada 50%,Fixo,2019-04-01T00:00:00,2023-12-31T00:00:00,0.03006452,22.368,,,20.131152,0.027058,270.0,270.0,5435.37,-26.17,35.0,VAREJO,Marcos Barbosa,2019-01-15T09:46:08,Cintia Figueiredo,2020-03-04T11:01:11.9181791,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2019-01-01T00:00:00,2020-01-01T00:00:00,False,,,,False,100.0,,1279434,Não,,,,Autorizado,3,Aprovada editada,2019,12,1,31,495bdbf5-a799-46ac-9bab-cebc69c9bac9,2,operations/495bdbf5-a799-46ac-9bab-cebc69c9bac9,,,,,,,,,,,,,,,,,,,,,,0.033070972000000004,0.027058068,24.6048,20.1312,2019-12-01,6.4959498064516135
VI5232-19,1,Venda,Venda,2020-05-11T18:08:51.4364849,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,,SAFIRA COM,2473,2510,SAFIRA COM I5,1587,56.990.526/0001-10,MARTINREA HONSEL BRASIL FUNDICAO E COMERCIO DE PECAS EM ALUMINIO LTDA.,MARTINREA HONSEL BRASI,MARTINREA,1565,85699,MARTINREA CL 514,False,Geovane Mancini,Sudeste,Incentivada 50%,Fixo,2019-04-01T00:00:00,2024-12-31T00:00:00,2.0,1488.0,,,1339.2,1.8,249.0,249.0,333460.8,-29864.16,35.0,OPERAÇÕES_ESTRUTURADAS,Geovane Mancini,2019-05-03T14:35:04,,2019-07-30T11:43:41,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2019-05-01T03:00:00,2020-01-01T02:00:00,False,,,,False,100.0,0.0,1316691,Não,,,,Autorizado,3,Aprovada editada,2019,12,1,31,e007d295-f33a-49e4-9b87-828eaa980514,2,operations/e007d295-f33a-49e4-9b87-828eaa980514,,,,,,,,,,,,,,,,,,,,,,2.2,1.8,1636.8,1339.2,2019-12-01,3578.045999999997
VI1001-20,1,Venda,Venda,2021-02-01T18:38:48.720353,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2509,SAFIRA COM I1,8998f985-48d3-4fe1-91bb-1017bccc4c8c,59.764.555/0001-52,FUNDACAO DE ENSINO OCTAVIO BASTOS,FUNDACAO DE ENSINO OCTAVIO BASTOS ,UNIFEOB,70964,86620,UNIFEOB,False,ANDRESSA FERREIRA GOUVEIA,Sudeste,Incentivada 100%,Fixo,2020-01-01T00:00:00,2023-12-31T00:00:00,0.04,29.76,,,25.296,0.034,315.0,322.55,8159.22,-2678.4,70.0,VAREJO_MESA,ANDRESSA FERREIRA GOUVEIA,2019-08-30T15:26:27,Martin Mantovani,2021-12-13T10:01:14.7838949,,,,,Balcao,,True,False,False,15.0,15.0,True,True,10.0,10.0,False,,True,True,IGPM,2019-08-01T00:00:00,2020-01-01T00:00:00,False,,,,False,100.0,,1394574,Não,,,,Autorizado,3,Aprovada editada,2020,1,1,31,d0437193-91b7-4928-9257-3459149dbde3,2,operations/d0437193-91b7-4928-9257-3459149dbde3,,,False,,,,,,322.55,,False,False,1.0,1.0,,,foi transferido para safira varejo boleta : VI1020-21,False,False,False,0.0,0.046000000000000006,0.034,34.224000000000004,25.296,2020-01-01,28.06823999999986
VI5005-20,1,Venda,Venda,2023-08-08T18:42:35.7433897,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2510,SAFIRA COM I5,3056,60.318.797/0001-00,ASTRAZENECA DO BRASIL LTDA.,ASTRAZENECA,ASTRAZENECA,54441,32358,ASTRAZENECA CL,False,Marcos Barbosa,Sudeste,Incentivada 50%,Fixo,2020-01-01T00:00:00,2024-12-31T00:00:00,0.76,565.44,,,621.984,0.836,224.0,237.76,147882.92,-53287.07,35.0,ESTRATEGIA MESA,Marcos Barbosa,2018-11-27T12:42:57,Gabriel Inacio Pereira de Lima,2023-08-08T15:42:35.8473192,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2018-12-01T00:00:00,2020-01-01T00:00:00,False,,,,False,100.0,,1380801,Não,,,,Autorizado,3,Aprovada editada,2020,1,1,31,70eb42c2-2194-40f5-aa4a-106bd27e54d7,2,operations/70eb42c2-2194-40f5-aa4a-106bd27e54d7,,,False,,,,,,237.76,,False,False,1.0,1.0,,,"“A Safira emite uma nota fiscal até o dia 15 do mês de suprimento com vencimento para o 6º d.u. do mês subsequente, correspondente ao seu take mínimo (90% da energia contratada).
Após verificado o consumo, e se esse for acima do take mínimo, emitiremos uma nota fiscal complementar com vencimento para 15 dias após a emissão”",False,False,False,0.0,0.836,0.684,621.984,508.8960000000001,2020-01-01,-5149.896799999998
VI5029-20,1,Venda,Venda,2021-12-10T15:44:13.6185816,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2510,SAFIRA COM I5,3349,04.053.268/0001-42,WISE PLASTICOS S.A,WISE PLASTICOS,WISE,54591,93112,WISE CL,False,Marcos Barbosa,Sudeste,Incentivada 50%,Fixo,2020-01-01T00:00:00,2023-12-31T00:00:00,0.464,345.216,352.075,0.47321909,404.886288,0.544202,249.0,255.98,103642.72,-26764.74,35.0,VAREJO_MESA,Marcos Barbosa,2019-07-18T09:39:32,Martin Mantovani,2021-12-13T10:01:16.7466472,,,,,Balcao,,True,False,False,15.0,15.0,True,True,15.0,15.0,False,,True,True,IGPM,2019-07-01T00:00:00,2020-01-01T00:00:00,False,,,,True,31.0,,1380596,Não,,,,Autorizado,3,Aprovada editada,2020,1,1,31,4c676344-9f03-4800-b8fd-16c3e11fecb4,2,operations/4c676344-9f03-4800-b8fd-16c3e11fecb4,,,False,,,,,,255.98,,False,False,1.0,1.0,,,PERCENTUAL DE CARGA : 2021 - 31%   2022 - 22%   2023 -23 %,False,False,False,0.0,0.5336,0.39440000000000003,396.99840000000006,293.4336,2020-01-01,-3772.745952000003
VI5048-19,1,Venda,Venda,2022-02-21T18:05:31.0202493,,,,True,False,False,Trading,True,2200,09.495.582/0001-07,SAFIRA ADMINISTRACAO E COMERCIALIZACAO DE ENERGIA S.A.,Safira ADM,SAFIRA COM,2473,2510,SAFIRA COM I5,8192,96.283.452/0003-69,TERRAR INDUSTRIA E COMERCIO LTDA,TERRAR,TERRAR,69734,98300,TERRAR CL 514,False,Geovane Mancini,Sudeste,Incentivada 50%,Fixo,2019-05-01T00:00:00,2023-12-31T00:00:00,1.32,982.08,,,946.02948,1.271545,225.0,239.76,226819.91,-90587.06,35.0,ESTRATEGIA MESA,Geovane Mancini,2018-10-25T11:18:59,Kevin Lima,2022-02-21T15:05:30.9503456,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IGPM,2018-10-01T00:00:00,2019-05-01T00:00:00,False,,,,False,100.0,,1296678,Não,,,,Autorizado,3,Aprovada editada,2020,1,1,31,98bf9e11-790a-43bd-b6ec-870d22c4ae5c,2,operations/98bf9e11-790a-43bd-b6ec-870d22c4ae5c,,,False,,,,,,239.76,,False,False,1.0,1.0,,,,False,False,False,0.0,1.4520000000000002,1.1880000000000002,1080.288,883.872,2020-01-01,3211.296979
